"SNP_rm_GWAS1_Nmiss","SNP_rm_GWAS2_Nmiss","SNP_RP_GWAS1_TOTAL","SNP_RP_GWAS1_PERC","SNP_RP_GWAS2_TOTAL","SNP_RP_GWAS2_PERC","h2_1","h2_1_se","h2_2","h2_2_se","gcov","gcov_se","rg","se","p","output_file","output_file_path","id_1","label_1","id_2","label_2"
0,0,1029738,1029876,1025331,1029876,0.0169,0.001,0.0162,0.0023,0.0131,8e-04,0.7904,0.0827,1.17e-21,"GCST90435859_depression-disorder_GCST009315_PTSD-PGC-2019.Rout","/gpfs/projects/bsc02/mflores/gencor/Results/HDL/GCST90435859_depression-disorder_GCST009315_PTSD-PGC-2019.Rout","GCST90435859","depression-disorder","GCST009315","PTSD-PGC-2019"
0,0,1006053,1029876,972817,1029876,0.1011,0.0036,0.032,0.0079,0.0196,0.0033,0.3451,0.0712,1.28e-06,"PGC-ADHD-2022_ADHD-PGC-2022_GCST004744_adenocarcinoma-lung.Rout","/gpfs/projects/bsc02/mflores/gencor/Results/HDL/PGC-ADHD-2022_ADHD-PGC-2022_GCST004744_adenocarcinoma-lung.Rout","PGC-ADHD-2022","ADHD-PGC-2022","GCST004744","adenocarcinoma-lung"
0,0,1029738,1029876,1029738,1029876,0.0178,0.0017,0.0169,0.001,3e-04,6e-04,0.0161,0.0352,0.648,"GCST90435600_breast-cancer-1_GCST90435859_depression-disorder.Rout","/gpfs/projects/bsc02/mflores/gencor/Results/HDL/GCST90435600_breast-cancer-1_GCST90435859_depression-disorder.Rout","GCST90435600","breast-cancer-1","GCST90435859","depression-disorder"
1894,0,1027561,1029876,1029530,1029876,0.0084,0.0017,0.2719,0.0186,0.0013,0.0045,0.0264,0.0944,0.779,"GCST90011816_cervical-cancer-2_GCST003740_adenocarcinoma-barret-oesophagus.Rout","/gpfs/projects/bsc02/mflores/gencor/Results/HDL/GCST90011816_cervical-cancer-2_GCST003740_adenocarcinoma-barret-oesophagus.Rout","GCST90011816","cervical-cancer-2","GCST003740","adenocarcinoma-barret-oesophagus"
0,0,1029867,1029876,1029867,1029876,0.0039,9e-04,0.0113,0.001,0.0014,7e-04,0.2076,0.0971,0.0325,"GCST90042685_intestinal-cancer-mother_GCST90042672_lung-cancer-family-father.Rout","/gpfs/projects/bsc02/mflores/gencor/Results/HDL/GCST90042685_intestinal-cancer-mother_GCST90042672_lung-cancer-family-father.Rout","GCST90042685","intestinal-cancer-mother","GCST90042672","lung-cancer-family-father"
0,716,1029099,1029876,413142,1029876,0.178,0.0101,0,0,-0.0059,0.0061,-Inf,NA,NA,"GCST90275151_autism-sex-M1_GCST001198_multiple-sclerosis-2.Rout","/gpfs/projects/bsc02/mflores/gencor/Results/HDL/GCST90275151_autism-sex-M1_GCST001198_multiple-sclerosis-2.Rout","GCST90275151","autism-sex-M1","GCST001198","multiple-sclerosis-2"
0,0,1029867,1029876,1029099,1029876,0.0113,0.001,0.2246,0.0091,0.0147,0.0022,0.2926,0.049,2.37e-09,"GCST90042672_lung-cancer-family-father_GCST90275156_schizo-age-sex-M1.Rout","/gpfs/projects/bsc02/mflores/gencor/Results/HDL/GCST90042672_lung-cancer-family-father_GCST90275156_schizo-age-sex-M1.Rout","GCST90042672","lung-cancer-family-father","GCST90275156","schizo-age-sex-M1"
0,716,1029099,1029876,413142,1029876,0.1336,0.0086,0,0,-0.0036,0.0063,-Inf,NA,NA,"GCST90275154_mdd-sex-M1_GCST001198_multiple-sclerosis-2.Rout","/gpfs/projects/bsc02/mflores/gencor/Results/HDL/GCST90275154_mdd-sex-M1_GCST001198_multiple-sclerosis-2.Rout","GCST90275154","mdd-sex-M1","GCST001198","multiple-sclerosis-2"
0,0,1029867,1029876,1015421,1029876,0.0391,0.0025,0.2865,0.0263,0.0191,0.0081,0.1803,0.0772,0.0196,"GCST90042841_anxiety-medication_GCST003566_multiple-sclerosis-1.Rout","/gpfs/projects/bsc02/mflores/gencor/Results/HDL/GCST90042841_anxiety-medication_GCST003566_multiple-sclerosis-1.Rout","GCST90042841","anxiety-medication","GCST003566","multiple-sclerosis-1"
0,0,1029530,1029876,1029867,1029876,0.375,0.0149,0.023,0.0025,0.0036,0.0044,0.039,0.0478,0.414,"GCST003740_adenocarcinoma-barret-oesophagus_GCST90041853_prostate-cancer-5.Rout","/gpfs/projects/bsc02/mflores/gencor/Results/HDL/GCST003740_adenocarcinoma-barret-oesophagus_GCST90041853_prostate-cancer-5.Rout","GCST003740","adenocarcinoma-barret-oesophagus","GCST90041853","prostate-cancer-5"
0,0,1029335,1029876,1029738,1029876,0,0,0.0184,0.0023,0.0059,0.0015,Inf,NA,NA,"GCST90428117_prostate-cancer_GCST90435597_skin-neoplasm.Rout","/gpfs/projects/bsc02/mflores/gencor/Results/HDL/GCST90428117_prostate-cancer_GCST90435597_skin-neoplasm.Rout","GCST90428117","prostate-cancer","GCST90435597","skin-neoplasm"
0,0,1029867,1029876,1029867,1029876,0.0115,0.0014,0.0414,0.0032,-1e-04,0.0011,-0.0065,0.0514,0.899,"GCST90041886_breast-carcinoma-2_GCST90044335_glaucoma.Rout","/gpfs/projects/bsc02/mflores/gencor/Results/HDL/GCST90041886_breast-carcinoma-2_GCST90044335_glaucoma.Rout","GCST90041886","breast-carcinoma-2","GCST90044335","glaucoma"
0,0,1029867,1029876,1029099,1029876,0.0043,8e-04,0.1998,0.006,0.0124,0.0019,0.4243,0.0762,2.54e-08,"GCST90042684_lung-cancer-family-mother_GCST90275155_mdd-5.Rout","/gpfs/projects/bsc02/mflores/gencor/Results/HDL/GCST90042684_lung-cancer-family-mother_GCST90275155_mdd-5.Rout","GCST90042684","lung-cancer-family-mother","GCST90275155","mdd-5"
0,0,1029738,1029876,1029867,1029876,0.0178,0.0017,0.0043,8e-04,0.0014,6e-04,0.1591,0.0636,0.0123,"GCST90435601_breast-cancer-2_GCST90042684_lung-cancer-family-mother.Rout","/gpfs/projects/bsc02/mflores/gencor/Results/HDL/GCST90435601_breast-cancer-2_GCST90042684_lung-cancer-family-mother.Rout","GCST90435601","breast-cancer-2","GCST90042684","lung-cancer-family-mother"
0,0,1029335,1029876,1029099,1029876,0,0,0.1469,0.0088,0.0061,0.0045,Inf,NA,NA,"GCST90428117_prostate-cancer_GCST90275156_schizo-age-sex-M1.Rout","/gpfs/projects/bsc02/mflores/gencor/Results/HDL/GCST90428117_prostate-cancer_GCST90275156_schizo-age-sex-M1.Rout","GCST90428117","prostate-cancer","GCST90275156","schizo-age-sex-M1"
0,304,1027244,1029876,836495,1029876,0.0089,9e-04,0.2967,0.0142,0.0021,0.002,0.04,0.0403,0.322,"GCST90225527_anxiety-2_GCST90271612_generalised-epilepsy.Rout","/gpfs/projects/bsc02/mflores/gencor/Results/HDL/GCST90225527_anxiety-2_GCST90271612_generalised-epilepsy.Rout","GCST90225527","anxiety-2","GCST90271612","generalised-epilepsy"
0,0,1027982,1029876,1029738,1029876,0.076,0.0052,0.0048,0.001,0.0016,0.0013,0.0819,0.0701,0.243,"GCST010009_mdd-lifetime-1_GCST90436510_uterine-polyp-1.Rout","/gpfs/projects/bsc02/mflores/gencor/Results/HDL/GCST010009_mdd-lifetime-1_GCST90436510_uterine-polyp-1.Rout","GCST010009","mdd-lifetime-1","GCST90436510","uterine-polyp-1"
0,336,1029876,1029876,836400,1029876,0.0093,0.0043,0.1216,0.0106,-0.001,0.0021,-0.0293,0.0612,0.632,"GCST90012878_alzheimers-disease-family-his","/gpfs/projects/bsc02/mflores/gencor/Results/HDL/GCST90012878_alzheimers-disease-family-history_GCST90271613_partial-epilepsy-1.Rout","GCST90012878","alzheimers-disease-family-history","GCST90271613","partial-epilepsy-1"
0,0,1029099,1029876,1029099,1029876,0.1978,0.0063,0.2428,0.0087,0.1657,0.0032,0.7562,0.0256,5.06e-191,"GCST90275154_mdd-sex-M1_GCST90275158_schizophrenia-M1.Rout","/gpfs/projects/bsc02/mflores/gencor/Results/HDL/GCST90275154_mdd-sex-M1_GCST90275158_schizophrenia-M1.Rout","GCST90275154","mdd-sex-M1","GCST90275158","schizophrenia-M1"
0,0,1008231,1029876,834663,1029876,0.0366,0.0143,0,0,-5e-04,0.001,-Inf,NA,NA,"GCST002245_alzheimers-late-onset-4_GCST90399736_thyroid-cancer.Rout","/gpfs/projects/bsc02/mflores/gencor/Results/HDL/GCST002245_alzheimers-late-onset-4_GCST90399736_thyroid-cancer.Rout","GCST002245","alzheimers-late-onset-4","GCST90399736","thyroid-cancer"
0,2336,1029738,1029876,1026422,1029876,0.0078,0.0012,0.0249,0.0046,-8e-04,0.001,-0.0591,0.071,0.406,"GCST90435864_anxiety-4_GCST90011808_prostate-cancer-3.Rout","/gpfs/projects/bsc02/mflores/gencor/Results/HDL/GCST90435864_anxiety-4_GCST90011808_prostate-cancer-3.Rout","GCST90435864","anxiety-4","GCST90011808","prostate-cancer-3"
0,0,1029530,1029876,1029738,1029876,0.375,0.0149,0.0207,0.0018,-0.0047,0.0027,-0.0534,0.0306,0.0812,"GCST003740_adenocarcinoma-barret-oesophagus_GCST90435597_skin-neoplasm.Rout","/gpfs/projects/bsc02/mflores/gencor/Results/HDL/GCST003740_adenocarcinoma-barret-oesophagus_GCST90435597_skin-neoplasm.Rout","GCST003740","adenocarcinoma-barret-oesophagus","GCST90435597","skin-neoplasm"
0,0,1025614,1029876,1015421,1029876,0.0391,0.0032,0.2865,0.0263,0.0097,0.0056,0.092,0.0536,0.0858,"GCST006464_endometrial-carcinoma-2_GCST003566_multiple-sclerosis-1.Rout","/gpfs/projects/bsc02/mflores/gencor/Results/HDL/GCST006464_endometrial-carcinoma-2_GCST003566_multiple-sclerosis-1.Rout","GCST006464","endometrial-carcinoma-2","GCST003566","multiple-sclerosis-1"
0,911853,1019367,1029876,24750,1029876,0.1337,0.0122,1,0,-6.68e-06,1.06e-06,-1.83e-05,2.91e-06,3.39e-10,"GCST010514_autism-2_GCST001241_BIP-PGC-2011.Rout","/gpfs/projects/bsc02/mflores/gencor/Results/HDL/GCST010514_autism-2_GCST001241_BIP-PGC-2011.Rout","GCST010514","autism-2","GCST001241","BIP-PGC-2011"
0,0,1027244,1029876,1029867,1029876,0.0102,9e-04,0.0391,0.0025,0.0158,0.0011,0.7927,0.0716,1.77e-28,"GCST90225527_anxiety-2_GCST90042841_anxiety-medication.Rout","/gpfs/projects/bsc02/mflores/gencor/Results/HDL/GCST90225527_anxiety-2_GCST90042841_anxiety-medication.Rout","GCST90225527","anxiety-2","GCST90042841","anxiety-medication"
0,0,1029867,1029876,1029867,1029876,0.0391,0.0025,0.0113,0.001,0.003,0.0013,0.1416,0.0602,0.0187,"GCST90042841_anxiety-medication_GCST90042672_lung-cancer-family-father.Rout","/gpfs/projects/bsc02/mflores/gencor/Results/HDL/GCST90042841_anxiety-medication_GCST90042672_lung-cancer-family-father.Rout","GCST90042841","anxiety-medication","GCST90042672","lung-cancer-family-father"
0,0,1029867,1029876,971300,1029876,0.0043,9e-04,0.0547,0.0126,0.0027,0.0016,0.1796,0.1123,0.11,"GCST90042685_intestinal-cancer-mother_GCST004748_lung-carcinoma-1.Rout","/gpfs/projects/bsc02/mflores/gencor/Results/HDL/GCST90042685_intestinal-cancer-mother_GCST004748_lung-carcinoma-1.Rout","GCST90042685","intestinal-cancer-mother","GCST004748","lung-carcinoma-1"
2985,280,1025955,1029876,835841,1029876,0.0213,0.004,0.1448,0.0096,-0.0014,0.0029,-0.026,0.0521,0.618,"GCST90011804_breast-carcinoma-1_GCST90271611_epilepsy-2.Rout","/gpfs/projects/bsc02/mflores/gencor/Results/HDL/GCST90011804_breast-carcinoma-1_GCST90271611_epilepsy-2.Rout","GCST90011804","breast-carcinoma-1","GCST90271611","epilepsy-2"
0,0,1029099,1029876,1029738,1029876,0.3623,0.0093,0.0607,0.0078,0.0387,0.005,0.2608,0.0338,1.21e-14,"GCST90275148_ADHD-sex-M1_GCST009981_mdd-notrauma.Rout","/gpfs/projects/bsc02/mflores/gencor/Results/HDL/GCST90275148_ADHD-sex-M1_GCST009981_mdd-notrauma.Rout","GCST90275148","ADHD-sex-M1","GCST009981","mdd-notrauma"
0,0,1027244,1029876,1029867,1029876,0.0433,0.0023,0.0063,0.0017,0.0023,0.0011,0.1362,0.0666,0.041,"GCST90129443_headache-disorder-2_GCST90044453_uterine-polyp-2.Rout","/gpfs/projects/bsc02/mflores/gencor/Results/HDL/GCST90129443_headache-disorder-2_GCST90044453_uterine-polyp-2.Rout","GCST90129443","headache-disorder-2","GCST90044453","uterine-polyp-2"
0,0,1019367,1029876,1029738,1029876,0.1337,0.0122,0.105,0.0162,0.0272,0.0089,0.2296,0.0794,0.00386,"GCST010514_autism-2_GCST009980_mdd-trauma.Rout","/gpfs/projects/bsc02/mflores/gencor/Results/HDL/GCST010514_autism-2_GCST009980_mdd-trauma.Rout","GCST010514","autism-2","GCST009980","mdd-trauma"
280,0,835841,1029876,1029867,1029876,0.1448,0.0096,0.0043,9e-04,5.54e-05,0.0017,0.0022,0.0699,0.975,"GCST90271611_epilepsy-2_GCST90042685_intestinal-cancer-mother.Rout","/gpfs/projects/bsc02/mflores/gencor/Results/HDL/GCST90271611_epilepsy-2_GCST90042685_intestinal-cancer-mother.Rout","GCST90271611","epilepsy-2","GCST90042685","intestinal-cancer-mother"
0,0,1029867,1029876,1025340,1029876,0.0228,0.0038,0.4231,0.0115,0.013,0.0035,0.1327,0.0366,0.000292,"GCST90042786_depression-trauma_GCST009337_SCZ-PGC-2019.Rout","/gpfs/projects/bsc02/mflores/gencor/Results/HDL/GCST90042786_depression-trauma_GCST009337_SCZ-PGC-2019.Rout","GCST90042786","depression-trauma","GCST009337","SCZ-PGC-2019"
0,0,1029099,1029876,1025340,1029876,0.368,0.0101,0.4231,0.0115,0.0397,0.0048,0.1006,0.0122,1.33e-16,"GCST90275149_ADHD-1_GCST009337_SCZ-PGC-2019.Rout","/gpfs/projects/bsc02/mflores/gencor/Results/HDL/GCST90275149_ADHD-1_GCST009337_SCZ-PGC-2019.Rout","GCST90275149","ADHD-1","GCST009337","SCZ-PGC-2019"
0,0,1008231,1029876,1023323,1029876,0.0473,0.0087,0.1059,0.0087,0.0112,0.0038,0.1589,0.0548,0.00376,"GCST002245_alzheimers-late-onset-4_GCST90255676_crc-cancer-2.Rout","/gpfs/projects/bsc02/mflores/gencor/Results/HDL/GCST002245_alzheimers-late-onset-4_GCST90255676_crc-cancer-2.Rout","GCST002245","alzheimers-late-onset-4","GCST90255676","crc-cancer-2"
0,0,1029867,1029876,1029099,1029876,0.0045,0.0012,0.2424,0.0091,0.0148,0.0024,0.4498,0.086,1.71e-07,"GCST90042698_lung-cancer-family-sibling_GCST90275157_schizo-sex-M1.Rout","/gpfs/projects/bsc02/mflores/gencor/Results/HDL/GCST90042698_lung-cancer-family-sibling_GCST90275157_schizo-sex-M1.Rout","GCST90042698","lung-cancer-family-sibling","GCST90275157","schizo-sex-M1"
0,0,1029867,1029876,1029867,1029876,0.0115,0.0014,0.0085,0.001,0.01,8e-04,1.0127,0.0946,9.04e-27,"GCST90041886_breast-carcinoma-2_GCST90042686_breast-cancer-family-mother.Rout","/gpfs/projects/bsc02/mflores/gencor/Results/HDL/GCST90041886_breast-carcinoma-2_GCST90042686_breast-cancer-family-mother.Rout","GCST90041886","breast-carcinoma-2","GCST90042686","breast-cancer-family-mother"
0,0,1029530,1029876,1029738,1029876,0.375,0.0149,0.1496,0.0108,0.0068,0.0089,0.0287,0.0376,0.445,"GCST003740_adenocarcinoma-barret-oesophagus_GCST009980_mdd-trauma.Rout","/gpfs/projects/bsc02/mflores/gencor/Results/HDL/GCST003740_adenocarcinoma-barret-oesophagus_GCST009980_mdd-trauma.Rout","GCST003740","adenocarcinoma-barret-oesophagus","GCST009980","mdd-trauma"
0,0,1029867,1029876,1029876,1029876,0.0052,0.001,0.0333,0.0023,4.84e-05,8e-04,0.0037,0.0583,0.95,"GCST90043889_breast-neoplasm-1_GCST009158_uterine-fibroid-1.Rout","/gpfs/projects/bsc02/mflores/gencor/Results/HDL/GCST90043889_breast-neoplasm-1_GCST009158_uterine-fibroid-1.Rout","GCST90043889","breast-neoplasm-1","GCST009158","uterine-fibroid-1"
0,0,1029867,1029876,1029721,1029876,0.0323,0.0032,0.3944,0.0123,-2e-04,0.0029,-0.0014,0.0253,0.956,"GCST90043894_prostate-cancer-1_GCST90128471-male_SCZ-PGC-2022-males.Rout","/gpfs/projects/bsc02/mflores/gencor/Results/HDL/GCST90043894_prostate-cancer-1_GCST90128471-male_SCZ-PGC-2022-males.Rout","GCST90043894","prostate-cancer-1","GCST90128471-male","SCZ-PGC-2022-males"
0,0,1029738,1029876,1029335,1029876,0.0042,8e-04,0,0,-0.0015,0.0015,-Inf,NA,NA,"GCST90436787_musculoskeletal-disorder_GCST90428117_prostate-cancer.Rout","/gpfs/projects/bsc02/mflores/gencor/Results/HDL/GCST90436787_musculoskeletal-disorder_GCST90428117_prostate-cancer.Rout","GCST90436787","musculoskeletal-disorder","GCST90428117","prostate-cancer"
0,0,1027244,1029876,1029867,1029876,0.0469,0.0021,0.0323,0.0032,1e-04,0.001,0.0032,0.0265,0.904,"GCST90129443_headache-disorder-2_GCST90043894_prostate-cancer-1.Rout","/gpfs/projects/bsc02/mflores/gencor/Results/HDL/GCST90129443_headache-disorder-2_GCST90043894_prostate-cancer-1.Rout","GCST90129443","headache-disorder-2","GCST90043894","prostate-cancer-1"
0,0,1027244,1029876,1029867,1029876,0.012,9e-04,0.0115,0.0014,-1e-04,6e-04,-0.0088,0.0509,0.862,"GCST90225528_anxiety-any_GCST90041886_breast-carcinoma-2.Rout","/gpfs/projects/bsc02/mflores/gencor/Results/HDL/GCST90225528_anxiety-any_GCST90041886_breast-carcinoma-2.Rout","GCST90225528","anxiety-any","GCST90041886","breast-carcinoma-2"
1894,0,1027561,1029876,1029738,1029876,0.0084,0.0017,0.0159,0.0014,0.0035,0.0011,0.299,0.1025,0.00354,"GCST90011816_cervical-cancer-2_GCST90435859_depression-disorder.Rout","/gpfs/projects/bsc02/mflores/gencor/Results/HDL/GCST90011816_cervical-cancer-2_GCST90435859_depression-disorder.Rout","GCST90011816","cervical-cancer-2","GCST90435859","depression-disorder"
1894,0,1027561,1029876,1029738,1029876,0.0084,0.0017,0.0161,0.0013,0.001,0.0013,0.0898,0.11,0.414,"GCST90011816_cervical-cancer-2_GCST90435945_peripheral-cns-disorder.Rout","/gpfs/projects/bsc02/mflores/gencor/Results/HDL/GCST90011816_cervical-cancer-2_GCST90435945_peripheral-cns-disorder.Rout","GCST90011816","cervical-cancer-2","GCST90435945","peripheral-cns-disorder"
0,0,1006053,1029876,1029335,1029876,0.1011,0.0036,0,0,0.0017,0.0018,Inf,NA,NA,"PGC-ADHD-2022_ADHD-PGC-2022_GCST90428118_crc-cancer-3.Rout","/gpfs/projects/bsc02/mflores/gencor/Results/HDL/PGC-ADHD-2022_ADHD-PGC-2022_GCST90428118_crc-cancer-3.Rout","PGC-ADHD-2022","ADHD-PGC-2022","GCST90428118","crc-cancer-3"
0,0,1029099,1029876,1029867,1029876,0.1978,0.0063,0.023,0.0025,0.0016,0.0024,0.0237,0.0364,0.514,"GCST90275154_mdd-sex-M1_GCST90041853_prostate-cancer-5.Rout","/gpfs/projects/bsc02/mflores/gencor/Results/HDL/GCST90275154_mdd-sex-M1_GCST90041853_prostate-cancer-5.Rout","GCST90275154","mdd-sex-M1","GCST90041853","prostate-cancer-5"
0,0,1029767,1029876,971756,1029876,0.049,0.0119,0.0227,0.0083,0.0114,0.0046,0.3404,0.1588,0.032,"GCST007511_alzheimers-late-onset-1_GCST004750_lung-cancer-squamous.Rout","/gpfs/projects/bsc02/mflores/gencor/Results/HDL/GCST007511_alzheimers-late-onset-1_GCST004750_lung-cancer-squamous.Rout","GCST007511","alzheimers-late-onset-1","GCST004750","lung-cancer-squamous"
0,0,1029530,1029876,1029099,1029876,0.375,0.0149,0.1826,0.0047,0.0176,0.0047,0.0671,0.0182,0.000236,"GCST003740_adenocarcinoma-barret-oesophagus_GCST90275153_mdd-age-sex-M1.Rout","/gpfs/projects/bsc02/mflores/gencor/Results/HDL/GCST003740_adenocarcinoma-barret-oesophagus_GCST90275153_mdd-age-sex-M1.Rout","GCST003740","adenocarcinoma-barret-oesophagus","GCST90275153","mdd-age-sex-M1"
0,0,1029099,1029876,1029721,1029876,0.1826,0.0047,0.3665,0.0092,0.0793,0.0044,0.3067,0.0188,5.2e-60,"GCST90275153_mdd-age-sex-M1_GCST90128471-all_SCZ-PGC-2022-all.Rout","/gpfs/projects/bsc02/mflores/gencor/Results/HDL/GCST90275153_mdd-age-sex-M1_GCST90128471-all_SCZ-PGC-2022-all.Rout","GCST90275153","mdd-age-sex-M1","GCST90128471-all","SCZ-PGC-2022-all"
0,0,1029738,1029876,1029867,1029876,0.017,0.0016,0.0228,0.0038,-4e-04,0.0015,-0.0201,0.0743,0.787,"GCST90435602_breast-cancer-3_GCST90042786_depression-trauma.Rout","/gpfs/projects/bsc02/mflores/gencor/Results/HDL/GCST90435602_breast-cancer-3_GCST90042786_depression-trauma.Rout","GCST90435602","breast-cancer-3","GCST90042786","depression-trauma"
1894,0,1027561,1029876,1027244,1029876,0.0084,0.0017,0.04,0.0024,0.0014,0.0015,0.0788,0.084,0.348,"GCST90011816_cervical-cancer-2_GCST90129450_migraine-disorder-1.Rout","/gpfs/projects/bsc02/mflores/gencor/Results/HDL/GCST90011816_cervical-cancer-2_GCST90129450_migraine-disorder-1.Rout","GCST90011816","cervical-cancer-2","GCST90129450","migraine-disorder-1"
0,0,1000963,1029876,1025331,1029876,0.194,0.0074,0.0173,0.0023,0.0155,0.0027,0.2676,0.0502,9.68e-08,"GCST008465_ANN-PGC-2019_GCST009315_PTSD-PGC-2019.Rout","/gpfs/projects/bsc02/mflores/gencor/Results/HDL/GCST008465_ANN-PGC-2019_GCST009315_PTSD-PGC-2019.Rout","GCST008465","ANN-PGC-2019","GCST009315","PTSD-PGC-2019"
0,0,1029738,1029876,1029867,1029876,0.008,9e-04,0.0085,0.001,-2e-04,6e-04,-0.0183,0.0769,0.812,"GCST90435919_headache-disorder-1_GCST90042670_prostate-cancer-father.Rout","/gpfs/projects/bsc02/mflores/gencor/Results/HDL/GCST90435919_headache-disorder-1_GCST90042670_prostate-cancer-father.Rout","GCST90435919","headache-disorder-1","GCST90042670","prostate-cancer-father"
0,0,1029767,1029876,1019367,1029876,0.049,0.0119,0.1337,0.0122,-0.0059,0.0058,-0.073,0.0703,0.299,"GCST007511_alzheimers-late-onset-1_GCST010514_autism-2.Rout","/gpfs/projects/bsc02/mflores/gencor/Results/HDL/GCST007511_alzheimers-late-onset-1_GCST010514_autism-2.Rout","GCST007511","alzheimers-late-onset-1","GCST010514","autism-2"
304,0,836495,1029876,1025340,1029876,0.2967,0.0142,0.4255,0.015,-0.0251,0.0078,-0.0708,0.0228,0.00193,"GCST90271612_generalised-epilepsy_GCST009337_SCZ-PGC-2019.Rout","/gpfs/projects/bsc02/mflores/gencor/Results/HDL/GCST90271612_generalised-epilepsy_GCST009337_SCZ-PGC-2019.Rout","GCST90271612","generalised-epilepsy","GCST009337","SCZ-PGC-2019"
336,0,836400,1029876,1029738,1029876,0.1216,0.0106,0.0161,0.0013,7e-04,0.0023,0.0163,0.0513,0.75,"GCST90271613_partial-epilepsy-1_GCST90435945_peripheral-cns-disorder.Rout","/gpfs/projects/bsc02/mflores/gencor/Results/HDL/GCST90271613_partial-epilepsy-1_GCST90435945_peripheral-cns-disorder.Rout","GCST90271613","partial-epilepsy-1","GCST90435945","peripheral-cns-disorder"
0,0,1029738,1029876,1029738,1029876,0.017,0.0016,0.0169,0.0011,5e-04,7e-04,0.0288,0.039,0.461,"GCST90435602_breast-cancer-3_GCST90435857_mood-disorder.Rout","/gpfs/projects/bsc02/mflores/gencor/Results/HDL/GCST90435602_breast-cancer-3_GCST90435857_mood-disorder.Rout","GCST90435602","breast-cancer-3","GCST90435857","mood-disorder"
280,321,835841,1029876,797259,1029876,0.1448,0.0096,0.1186,0.0084,0.0902,0.0029,0.6883,0.055,6.87e-36,"GCST90271611_epilepsy-2_GCST90271619_partial-epilepsy-2.Rout","/gpfs/projects/bsc02/mflores/gencor/Results/HDL/GCST90271611_epilepsy-2_GCST90271619_partial-epilepsy-2.Rout","GCST90271611","epilepsy-2","GCST90271619","partial-epilepsy-2"
0,0,1028643,1029876,1029035,1029876,0.0604,0.0021,0.0339,0.0024,0.0402,0.0014,0.8879,0.053,5.35e-63,"GCST005902_depression-broad_GCST003769_depression-symp","/gpfs/projects/bsc02/mflores/gencor/Results/HDL/GCST005902_depression-broad_GCST003769_depression-symptoms.Rout","GCST005902","depression-broad","GCST003769","depression-symptoms"
0,0,1027876,1029876,1029738,1029876,0.0279,0.007,0.0178,0.0017,0.005,0.002,0.2267,0.094,0.0159,"GCST004692_lateral-sclerosis-2_GCST90435601_breast-cancer-2.Rout","/gpfs/projects/bsc02/mflores/gencor/Results/HDL/GCST004692_lateral-sclerosis-2_GCST90435601_breast-cancer-2.Rout","GCST004692","lateral-sclerosis-2","GCST90435601","breast-cancer-2"
0,0,1029867,1029876,1029738,1029876,0.0114,0.0011,0.0104,9e-04,0.0022,5e-04,0.1983,0.0479,3.42e-05,"GCST90041833_breast-neoplasm-2_GCST90435667_uterine-leiomyoma.Rout","/gpfs/projects/bsc02/mflores/gencor/Results/HDL/GCST90041833_breast-neoplasm-2_GCST90435667_uterine-leiomyoma.Rout","GCST90041833","breast-neoplasm-2","GCST90435667","uterine-leiomyoma"
0,280,1029767,1029876,835841,1029876,0.049,0.0119,0.1448,0.0096,0.0134,0.0043,0.1596,0.0632,0.0116,"GCST007511_alzheimers-late-onset-1_GCST90271611_epilepsy-2.Rout","/gpfs/projects/bsc02/mflores/gencor/Results/HDL/GCST007511_alzheimers-late-onset-1_GCST90271611_epilepsy-2.Rout","GCST007511","alzheimers-late-onset-1","GCST90271611","epilepsy-2"
